output,source,target,f:sLang,f:tLang,f1:sourceCorpusPermutationsFrequencyRatio,f2:targetCorpusPermutationsFrequencyRatio,f3:sourceAlignmentMemoryFrequencyRatio,f4:targetAlignmentMemoryFrequencyRatio,f5:frequencyRatioCorpusFiltered,f6:frequencyRatioAlignmentMemoryFiltered,f7:sourceCorpusLemmaPermutationsFrequencyRatio,f8:targetCorpusLemmaPermutationsFrequencyRatio,f9:sourceAlignmentMemoryLemmaFrequencyRatio,f10:targetAlignmentMemoryLemmaFrequencyRatio,f11:lemmaFrequencyRatioCorpusFiltered,f12:lemmaFrequencyRatioAlignmentMemoryFiltered,f13:alignmentRelativeOccurrence,f14:alignmentPosition,f15:phrasePlausibility,f16:lemmaPhrasePlausibility,f17:ngramLength,f18:characterLength,f19:alignmentOccurrences,f20:lemmaAlignmentOccurrences,f21:uniqueness,f22:lemmaUniqueness
0,n:πνεύματος:τοῦ:νῦν,n:disobedience,ugnt,en,0.010309278350515464,0.007751937984496124,0,0,1,0,0,0,0,0,0,0,1,0.6923076923076923,0.6409354304635762,0,0.6561920865161726,0.8924594677900526,1,0,0.41079822602352967,0
0,n:πνεύματος:τοῦ:νῦν,n:which:you,ugnt,en,0.010309278350515464,0.006060606060606061,0,0,1,0,0,0,0,0,0,0,1,0.3389423076923077,0.42729028697571747,0,0.771726289330969,0.7923382028236925,1,0,0.182576989343791,0
0,n:πνεύματος:τοῦ:νῦν,n:the:ruler,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.7451923076923077,0.780109783661608,0,0.771726289330969,0.7923382028236925,1,0,0.6085712745645608,0
0,n:πνεύματος:τοῦ:νῦν,n:of:the,ugnt,en,0.020618556701030927,0.0007880220646178094,0,0,0.5,0,0,0,0,0,0,0,,0.811298076923077,0.026705642935982342,0,0.771726289330969,0.7233170788313739,0.5,0,0.0007131913646241836,0
0,n:πνεύματος:τοῦ:νῦν,n:the:air,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.9326923076923077,0.780109783661608,0,0.771726289330969,0.7457667340708034,1,0,0.6085712745645608,0
0,n:πνεύματος:τοῦ:νῦν,n:in:which:you,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.3076923076923077,0.780109783661608,0,0.9029894958315272,0.8412077737601733,1,0,0.6085712745645608,0
0,n:πνεύματος:τοῦ:νῦν,n:you:once:walked,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.3701923076923077,0.780109783661608,0,0.9029894958315272,0.9190054201184459,1,0,0.6085712745645608,0
0,n:πνεύματος:τοῦ:νῦν,n:according:to:the,ugnt,en,0.020618556701030927,0.0026560424966799467,0,0,0.5,0,0,0,0,0,0,0,,0.4639423076923077,0.09156220435193946,0,0.9029894958315272,0.9461793292377901,0.5,0,0.008383637265786321,0
0,n:πνεύματος:τοῦ:νῦν,n:age:of:this,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.5576923076923077,0.780109783661608,0,0.9029894958315272,0.8164805213537613,1,0,0.6085712745645608,0
0,n:πνεύματος:τοῦ:νῦν,n:world:according:to,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.6514423076923077,0.780109783661608,0,0.9029894958315272,0.9975493640131887,1,0,0.6085712745645608,0
0,n:πνεύματος:τοῦ:νῦν,n:to:the:ruler,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.7139423076923077,0.780109783661608,0,0.9029894958315272,0.8412077737601733,1,0,0.6085712745645608,0
0,n:πνεύματος:τοῦ:νῦν,n:the:spirit:that,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.9951923076923077,0.780109783661608,0,0.9029894958315272,0.9190054201184459,1,0,0.6085712745645608,0
0,n:πνεύματος:τοῦ:νῦν,n:in:the:sons,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8173076923076923,0.780109783661608,0,0.9029894958315272,0.8164805213537613,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:this,ugnt,en,0.010309278350515464,0.000949667616334283,0,0,1,0,0,0,0,0,0,0,1,0.5817307692307693,0.06409354304635762,0,0.6561920865161726,0.6566849896296478,1,0,0.0041079822602352965,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:authorities,ugnt,en,0.010309278350515464,0.0045045045045045045,0,0,1,0,0,0,0,0,0,0,1,0.8317307692307693,0.42729028697571747,0,0.6561920865161726,0.81350522927446,1,0,0.182576989343791,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:sons,ugnt,en,0.010309278350515464,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.7932692307692307,0.42729028697571747,0,0.6561920865161726,0.6566849896296478,1,0,0.182576989343791,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:disobedience,ugnt,en,0.010309278350515464,0.007751937984496124,0,0,1,0,0,0,0,0,0,0,1,0.7307692307692307,0.6409354304635762,0,0.6561920865161726,0.8381605851449924,1,0,0.41079822602352967,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:to:the,ugnt,en,0.020618556701030927,0.0011947431302270011,0,0,0.5,0,0,0,0,0,0,0,,0.6079326923076923,0.03662488174077578,0,0.771726289330969,0.6774693333036969,0.5,0,0.001341381962525811,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:the:ruler,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.7067307692307693,0.780109783661608,0,0.771726289330969,0.7429995136214314,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:the:authorities,ugnt,en,0.010309278350515464,0.0045045045045045045,0,0,1,0,0,0,0,0,0,0,1,0.8004807692307693,0.42729028697571747,0,0.771726289330969,0.8892645850265057,1,0,0.182576989343791,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:authorities:of,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8317307692307693,0.780109783661608,0,0.771726289330969,0.863410144968368,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:air:the,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.9254807692307693,0.780109783661608,0,0.771726289330969,0.6987766432306577,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:the:spirit,ugnt,en,0.010309278350515464,0.0028011204481792717,0,0,1,0,0,0,0,0,0,0,1,0.9567307692307693,0.16023385761589404,0,0.771726289330969,0.765935055370193,1,0,0.025674889126470604,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:according:to:the,ugnt,en,0.020618556701030927,0.0026560424966799467,0,0,0.5,0,0,0,0,0,0,0,,0.4254807692307693,0.09156220435193946,0,0.9029894958315272,0.8892645850265057,0.5,0,0.008383637265786321,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:to:the:age,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.4567307692307693,0.780109783661608,0,0.9029894958315272,0.7429995136214314,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:of:this:world,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.5504807692307693,0.780109783661608,0,0.9029894958315272,0.81350522927446,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:according:to:the,ugnt,en,0.020618556701030927,0.0026560424966799467,0,0,0.5,0,0,0,0,0,0,0,,0.5798076923076924,0.09156220435193946,0,0.9029894958315272,0.8892645850265057,0.5,0,0.008383637265786321,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:of:the:authorities,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.7692307692307693,0.780109783661608,0,0.9029894958315272,0.9428314473473074,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:of:the:air,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8629807692307693,0.780109783661608,0,0.9029894958315272,0.7429995136214314,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:working:in:the,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8870192307692307,0.780109783661608,0,0.9029894958315272,0.8381605851449924,1,0,0.6085712745645608,0
0,n:τοῦ:νῦν:ἐνεργοῦντος,n:,ugnt,en,0.010309278350515464,0.00014742739200943535,0,0,1,0,0.010309278350515464,0.00014742739200943535,0,0,1,0,,0,1,0,0,0,0,0,0,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:according,ugnt,en,0.020618556701030927,0.0023894862604540022,0,0,0.5,0,0,0,0,0,0,0,,0.3870192307692307,0.08011692880794702,0,0.6561920865161726,0.7908847983381349,0.5,0,0.006418722281617651,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:the,ugnt,en,0.061855670103092786,0.0004488330341113106,0,0,0.16666666666666666,0,0,0,0,0,0,0,,0.4495192307692307,0.0048926368737677575,0,0.6561920865161726,0.6579375355949443,0.16666666666666666,0,0.000023937895578551936,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:age,ugnt,en,0.010309278350515464,0.006802721088435374,0,0,1,0,0,0,0,0,0,0,1,0.4807692307692307,0.6409354304635762,0,0.6561920865161726,0.6579375355949443,1,0,0.41079822602352967,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:this,ugnt,en,0.010309278350515464,0.000949667616334283,0,0,1,0,0,0,0,0,0,0,1,0.5432692307692307,0.06409354304635762,0,0.6561920865161726,0.6787534889234494,1,0,0.0041079822602352965,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:the,ugnt,en,0.061855670103092786,0.0004488330341113106,0,0,0.16666666666666666,0,0,0,0,0,0,0,,0.7315384615384615,0.0048926368737677575,0,0.6561920865161726,0.6579375355949443,0.16666666666666666,0,0.000023937895578551936,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:authorities,ugnt,en,0.010309278350515464,0.0045045045045045045,0,0,1,0,0,0,0,0,0,0,1,0.7932692307692307,0.42729028697571747,0,0.6561920865161726,0.839683073636059,1,0,0.182576989343791,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:is,ugnt,en,0.010309278350515464,0.00045413260672116256,0,0,1,0,0,0,0,0,0,0,1,0.9879807692307693,0.02786675784624244,0,0.6561920865161726,0.6376354493236653,1,0,0.0007765561928611145,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:now,ugnt,en,0.010309278350515464,0.003663003663003663,0,0,1,0,0,0,0,0,0,0,1,0.9567307692307693,0.25637417218543046,0,0.6561920865161726,0.6579375355949443,1,0,0.06572771616376474,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:you:once,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.2932692307692307,0.780109783661608,0,0.771726289330969,0.7443820951398441,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:once:walked,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.3245192307692307,0.780109783661608,0,0.771726289330969,0.81499178912417,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:of:this,ugnt,en,0.010309278350515464,0.003205128205128205,0,0,1,0,0,0,0,0,0,0,1,0.5120192307692307,0.25637417218543046,0,0.771726289330969,0.7219658928552908,1,0,0.06572771616376474,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:the:ruler,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.6682692307692307,0.780109783661608,0,0.771726289330969,0.7673516693488107,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:of:the,ugnt,en,0.020618556701030927,0.0007880220646178094,0,0,0.5,0,0,0,0,0,0,0,,0.7420673076923077,0.026705642935982342,0,0.771726289330969,0.7000930030472424,0.5,0,0.0007131913646241836,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:the:spirit,ugnt,en,0.010309278350515464,0.0028011204481792717,0,0,1,0,0,0,0,0,0,0,1,0.9182692307692307,0.16023385761589404,0,0.771726289330969,0.7908847983381349,1,0,0.025674889126470604,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:is:now,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.9879807692307693,0.780109783661608,0,0.771726289330969,0.7000930030472424,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:now:working,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.9567307692307693,0.780109783661608,0,0.771726289330969,0.81499178912417,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:in:the,ugnt,en,0.010309278350515464,0.0005282620179609086,0,0,1,0,0,0,0,0,0,0,1,0.8942307692307693,0.03560752391464312,0,0.771726289330969,0.7000930030472424,1,0,0.0012678957593318817,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:you:once:walked,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.2932692307692307,0.780109783661608,0,0.9029894958315272,0.8908608806321537,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:according:to:the,ugnt,en,0.020618556701030927,0.0026560424966799467,0,0,0.5,0,0,0,0,0,0,0,,0.3870192307692307,0.09156220435193946,0,0.9029894958315272,0.9173688983099637,0.5,0,0.008383637265786321,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:the:age:of,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.4495192307692307,0.780109783661608,0,0.9029894958315272,0.7673516693488107,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:age:of:this,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.4807692307692307,0.780109783661608,0,0.9029894958315272,0.7908847983381349,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:this:world:according,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.5432692307692307,0.780109783661608,0,0.9029894958315272,0.9709080672244751,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:according:to:the,ugnt,en,0.020618556701030927,0.0026560424966799467,0,0,0.5,0,0,0,0,0,0,0,,0.5451923076923076,0.09156220435193946,0,0.9029894958315272,0.9173688983099637,0.5,0,0.008383637265786321,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:to:the:ruler,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.6370192307692307,0.780109783661608,0,0.9029894958315272,0.81499178912417,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:ruler:of:the,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.6995192307692307,0.780109783661608,0,0.9029894958315272,0.81499178912417,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:air:the:spirit,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8870192307692307,0.780109783661608,0,0.9029894958315272,0.8649692094681056,1,0,0.6085712745645608,0
0,n:νῦν:ἐνεργοῦντος:ἐν,n:in:the:sons,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8942307692307693,0.780109783661608,0,0.9029894958315272,0.7908847983381349,1,0,0.6085712745645608,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:once,ugnt,en,0.010309278350515464,0.003745318352059925,0,0,1,0,0,0,0,0,0,0,1,0.2860576923076923,0.3204677152317881,0,0.6561920865161726,0.6566849896296478,1,0,0.10269955650588242,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:the,ugnt,en,0.061855670103092786,0.0004488330341113106,0,0,0.16666666666666666,0,0,0,0,0,0,0,,0.4110576923076923,0.0048926368737677575,0,0.6561920865161726,0.6364139258333638,0.16666666666666666,0,0.000023937895578551936,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:to,ugnt,en,0.020618556701030927,0.0003999200159968006,0,0,0.5,0,0,0,0,0,0,0,,0.5387019230769231,0.011869174638214375,0,0.6561920865161726,0.6166465758923502,0.5,0,0.00014087730659243135,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:authorities,ugnt,en,0.010309278350515464,0.0045045045045045045,0,0,1,0,0,0,0,0,0,0,1,0.7548076923076923,0.42729028697571747,0,0.6561920865161726,0.81350522927446,1,0,0.182576989343791,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:of,ugnt,en,0.041237113402061855,0.0005134129123347452,0,0,0.25,0,0,0,0,0,0,0,,0.7336538461538461,0.008545805739514349,0,0.6561920865161726,0.6166465758923502,0.25,0,0.00007303079573751639,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:is,ugnt,en,0.010309278350515464,0.00045413260672116256,0,0,1,0,0,0,0,0,0,0,1,0.9735576923076923,0.02786675784624244,0,0.6561920865161726,0.6166465758923502,1,0,0.0007765561928611145,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:in,ugnt,en,0.020618556701030927,0.0003505082369435682,0,0,0.5,0,0,0,0,0,0,0,,0.8394230769230769,0.011146703138496977,0,0.6561920865161726,0.6166465758923502,0.5,0,0.00012424899085777835,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:the,ugnt,en,0.061855670103092786,0.0004488330341113106,0,0,0.16666666666666666,0,0,0,0,0,0,0,,0.811298076923077,0.0048926368737677575,0,0.6561920865161726,0.6364139258333638,0.16666666666666666,0,0.000023937895578551936,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:the:authorities,ugnt,en,0.010309278350515464,0.0045045045045045045,0,0,1,0,0,0,0,0,0,0,1,0.7235576923076923,0.42729028697571747,0,0.771726289330969,0.8892645850265057,1,0,0.182576989343791,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:the:air,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8173076923076923,0.780109783661608,0,0.771726289330969,0.6987766432306577,1,0,0.6085712745645608,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:that:is,ugnt,en,0.010309278350515464,0.0024154589371980675,0,0,1,0,0,0,0,0,0,0,1,0.9423076923076923,0.18312440870387892,0,0.771726289330969,0.6987766432306577,1,0,0.033534549063145284,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:is:now,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.9735576923076923,0.780109783661608,0,0.771726289330969,0.6774693333036969,1,0,0.6085712745645608,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:of:disobedience,ugnt,en,0.010309278350515464,0.007751937984496124,0,0,1,0,0,0,0,0,0,0,1,0.8389423076923077,0.6409354304635762,0,0.771726289330969,0.8892645850265057,1,0,0.41079822602352967,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:which:you:once,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.2235576923076923,0.780109783661608,0,0.9029894958315272,0.8381605851449924,1,0,0.6085712745645608,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:walked:according:to,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.3173076923076923,0.780109783661608,0,0.9029894958315272,0.9705658608035063,1,0,0.6085712745645608,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:world:according:to,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.5360576923076923,0.780109783661608,0,0.9029894958315272,0.9428314473473074,1,0,0.6085712745645608,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:of:the:air,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.7860576923076923,0.780109783661608,0,0.9029894958315272,0.7429995136214314,1,0,0.6085712745645608,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:air:the:spirit,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8485576923076923,0.780109783661608,0,0.9029894958315272,0.8381605851449924,1,0,0.6085712745645608,0
0,n:ἐνεργοῦντος:ἐν:τοῖς,n:now:working:in,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.9951923076923077,0.780109783661608,0,0.9029894958315272,0.8381605851449924,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:ruler,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.6225961538461539,0.780109783661608,0,0.6561920865161726,0.8224572216986283,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:authorities,ugnt,en,0.010309278350515464,0.0045045045045045045,0,0,1,0,0,0,0,0,0,0,1,0.7163461538461539,0.42729028697571747,0,0.6561920865161726,0.9808741219560595,1,0,0.182576989343791,0
0,n:ἐν:τοῖς:υἱοῖς,n:of,ugnt,en,0.041237113402061855,0.0005134129123347452,0,0,0.25,0,0,0,0,0,0,0,,0.6977564102564102,0.008545805739514349,0,0.6561920865161726,0.751325909853017,0.25,0,0.00007303079573751639,0
0,n:ἐν:τοῖς:υἱοῖς,n:spirit,ugnt,en,0.010309278350515464,0.0015082956259426848,0,0,1,0,0,0,0,0,0,0,1,0.8725961538461539,0.09156220435193946,0,0.6561920865161726,0.8473287387865611,1,0,0.008383637265786321,0
0,n:ἐν:τοῖς:υἱοῖς,n:that,ugnt,en,0.010309278350515464,0.00036832412523020257,0,0,1,0,0,0,0,0,0,0,1,0.9038461538461539,0.024651362710137542,0,0.6561920865161726,0.7981732037646766,1,0,0.0006076896834667598,0
0,n:ἐν:τοῖς:υἱοῖς,n:the,ugnt,en,0.061855670103092786,0.0004488330341113106,0,0,0.16666666666666666,0,0,0,0,0,0,0,,0.8459134615384616,0.0048926368737677575,0,0.6561920865161726,0.774466214822738,0.16666666666666666,0,0.000023937895578551936,0
0,n:ἐν:τοῖς:υἱοῖς,n:to:the,ugnt,en,0.020618556701030927,0.0011947431302270011,0,0,0.5,0,0,0,0,0,0,0,,0.34134615384615385,0.03662488174077578,0,0.771726289330969,0.8224572216986283,0.5,0,0.001341381962525811,0
0,n:ἐν:τοῖς:υἱοῖς,n:age:of,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.40384615384615385,0.780109783661608,0,0.771726289330969,0.8224572216986283,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:ruler:of,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.6225961538461539,0.780109783661608,0,0.771726289330969,0.8727983510849866,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:air:the,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8100961538461539,0.780109783661608,0,0.771726289330969,0.8473287387865611,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:of:disobedience,ugnt,en,0.010309278350515464,0.007751937984496124,0,0,1,0,0,0,0,0,0,0,1,0.8774038461538461,0.6409354304635762,0,0.771726289330969,0.9348351847237583,1,0,0.41079822602352967,0
0,n:ἐν:τοῖς:υἱοῖς,n:in:which:you,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.15384615384615385,0.780109783661608,0,0.9029894958315272,0.9529036240264439,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:you:once:walked,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.21634615384615385,0.780109783661608,0,0.9029894958315272,0.9623818092264715,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:walked:according:to,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.27884615384615385,0.780109783661608,0,0.9029894958315272,0.855957897451386,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:according:to:the,ugnt,en,0.020618556701030927,0.0026560424966799467,0,0,0.5,0,0,0,0,0,0,0,,0.31009615384615385,0.09156220435193946,0,0.9029894958315272,0.9348351847237583,0.5,0,0.008383637265786321,0
0,n:ἐν:τοῖς:υἱοῖς,n:of:this:world,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.43509615384615385,0.780109783661608,0,0.9029894958315272,0.9808741219560595,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:the:ruler:of,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.5913461538461539,0.780109783661608,0,0.9029894958315272,0.9529036240264439,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:of:the:authorities,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.6538461538461539,0.780109783661608,0,0.9029894958315272,0.8816341868177567,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:the:air:the,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.7788461538461539,0.780109783661608,0,0.9029894958315272,0.9255748795263576,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:air:the:spirit,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.8100961538461539,0.780109783661608,0,0.9029894958315272,0.9905740095043982,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:working:in:the,ugnt,en,0.010309278350515464,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,1,0.9975961538461539,0.780109783661608,0,0.9029894958315272,0.9905740095043982,1,0,0.6085712745645608,0
0,n:ἐν:τοῖς:υἱοῖς,n:the:sons:of,ugnt,en,0.010309278350515464,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.9399038461538461,0.42729028697571747,0,0.9029894958315272,0.9255748795263576,1,0,0.182576989343791,0
0,n:τοῖς:υἱοῖς:τῆς,n:according,ugnt,en,0.020618556701030927,0.0023894862604540022,0,0,0.5,0,0,0,0,0,0,0,,0.2716346153846154,0.08011692880794702,0,0.6561920865161726,0.8972690032494217,0.5,0,0.006418722281617651,0
0,n:τοῖς:υἱοῖς:τῆς,n:age,ugnt,en,0.010309278350515464,0.006802721088435374,0,0,1,0,0,0,0,0,0,0,1,0.3653846153846154,0.6409354304635762,0,0.6561920865161726,0.7499330183011489,1,0,0.41079822602352967,0
0,n:τοῖς:υἱοῖς:τῆς,n:according,ugnt,en,0.020618556701030927,0.0023894862604540022,0,0,0.5,0,0,0,0,0,0,0,,0.4413461538461539,0.08011692880794702,0,0.6561920865161726,0.8972690032494217,0.5,0,0.006418722281617651,0
